"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"16","Alabama","linear_increase_sd","Past",2020-03-12,"cases",1,1,1,2,1,2,3,3,8,0.93972972660844,0.429053403116534
"17","Alabama","linear_increase_sd","Past",2020-03-12,"cumulative_infections",211,211,219,270,261,305,413,413,NA,0.93972972660844,0.429053403116534
"18","Alabama","linear_increase_sd","Past",2020-03-12,"deaths",0,0,0,1,1,1,1,1,3,0.93972972660844,0.429053403116534
"19","Alabama","linear_increase_sd","Past",2020-03-13,"cases",2,2,2,3,2,3,4,4,11,0.778472199552341,0.411651375185282
"20","Alabama","linear_increase_sd","Past",2020-03-13,"cumulative_infections",318,318,327,398,387,451,573,573,NA,0.778472199552341,0.411651375185282
"21","Alabama","linear_increase_sd","Past",2020-03-13,"deaths",0,0,1,1,1,1,1,1,4,0.778472199552341,0.411651375185282
"22","Alabama","linear_increase_sd","Past",2020-03-14,"cases",3,3,3,4,3,4,5,5,14,0.869692729703004,0.360907254837149
"23","Alabama","linear_increase_sd","Past",2020-03-14,"cumulative_infections",436,436,442,536,524,606,732,732,NA,0.869692729703004,0.360907254837149
"24","Alabama","linear_increase_sd","Past",2020-03-14,"deaths",1,1,1,1,1,1,1,1,5,0.869692729703004,0.360907254837149
"25","Alabama","linear_increase_sd","Past",2020-03-15,"cases",3,3,4,5,5,6,7,7,19,0.843744765663356,0.313089635339687
"26","Alabama","linear_increase_sd","Past",2020-03-15,"cumulative_infections",605,605,609,730,728,819,939,939,NA,0.843744765663356,0.313089635339687
"27","Alabama","linear_increase_sd","Past",2020-03-15,"deaths",0,0,1,1,1,1,1,1,6,0.843744765663356,0.313089635339687
"28","Alabama","linear_increase_sd","Past",2020-03-16,"cases",6,6,6,8,7,8,10,10,26,0.825969149807493,0.255131504331317
"29","Alabama","linear_increase_sd","Past",2020-03-16,"cumulative_infections",803,803,824,963,970,1071,1177,1177,NA,0.825969149807493,0.255131504331317
"30","Alabama","linear_increase_sd","Past",2020-03-16,"deaths",0,0,0,1,1,1,1,1,7,0.825969149807493,0.255131504331317
"31","Alabama","linear_increase_sd","Past",2020-03-17,"cases",8,8,8,11,10,13,14,14,36,0.840755405386279,0.24179617240741
"32","Alabama","linear_increase_sd","Past",2020-03-17,"cumulative_infections",1038,1038,1070,1237,1249,1389,1448,1448,NA,0.840755405386279,0.24179617240741
"33","Alabama","linear_increase_sd","Past",2020-03-17,"deaths",1,1,1,1,1,1,1,1,8,0.840755405386279,0.24179617240741
"34","Alabama","linear_increase_sd","Past",2020-03-18,"cases",12,12,12,15,14,17,18,18,51,0.899022114691376,0.216579095768176
"35","Alabama","linear_increase_sd","Past",2020-03-18,"cumulative_infections",1328,1328,1335,1565,1582,1760,1763,1763,NA,0.899022114691376,0.216579095768176
"36","Alabama","linear_increase_sd","Past",2020-03-18,"deaths",0,0,1,1,1,1,1,1,9,0.899022114691376,0.216579095768176
"37","Alabama","linear_increase_sd","Past",2020-03-19,"cases",14,14,16,19,19,22,22,22,70,0.948953066213687,0.204705055271962
"38","Alabama","linear_increase_sd","Past",2020-03-19,"cumulative_infections",1659,1659,1683,1974,1996,2185,2224,2224,NA,0.948953066213687,0.204705055271962
"39","Alabama","linear_increase_sd","Past",2020-03-19,"deaths",1,1,1,1,1,1,1,1,10,0.948953066213687,0.204705055271962
"40","Alabama","linear_increase_sd","Past",2020-03-20,"cases",21,21,22,25,24,28,28,28,95,0.884154735913045,0.193321369802309
"41","Alabama","linear_increase_sd","Past",2020-03-20,"cumulative_infections",2049,2049,2128,2471,2503,2737,2799,2799,NA,0.884154735913045,0.193321369802309
"42","Alabama","linear_increase_sd","Past",2020-03-20,"deaths",1,1,1,1,1,1,1,1,11,0.884154735913045,0.193321369802309
"43","Alabama","linear_increase_sd","Past",2020-03-21,"cases",27,27,29,33,33,36,36,36,127,0.846546721831863,0.182425523806356
"44","Alabama","linear_increase_sd","Past",2020-03-21,"cumulative_infections",2466,2466,2604,2992,3050,3318,3386,3386,NA,0.846546721831863,0.182425523806356
"45","Alabama","linear_increase_sd","Past",2020-03-21,"deaths",1,1,1,1,1,1,1,1,12,0.846546721831863,0.182425523806356
"46","Alabama","linear_increase_sd","Past",2020-03-22,"cases",33,33,35,41,42,45,49,49,168,0.847704117391805,0.152608664842631
"47","Alabama","linear_increase_sd","Past",2020-03-22,"cumulative_infections",2910,2910,3110,3547,3623,3936,4010,4010,NA,0.847704117391805,0.152608664842631
"48","Alabama","linear_increase_sd","Past",2020-03-22,"deaths",1,1,1,1,1,1,1,1,13,0.847704117391805,0.152608664842631
"49","Alabama","linear_increase_sd","Past",2020-03-23,"cases",42,42,43,52,52,60,61,61,219,0.899460582570345,0.135036422922802
"50","Alabama","linear_increase_sd","Past",2020-03-23,"cumulative_infections",3399,3399,3675,4155,4243,4611,4701,4701,NA,0.899460582570345,0.135036422922802
"51","Alabama","linear_increase_sd","Past",2020-03-23,"deaths",1,1,1,1,1,1,1,1,14,0.899460582570345,0.135036422922802
"52","Alabama","linear_increase_sd","Past",2020-03-24,"cases",49,49,56,65,65,70,71,71,283,0.841807050396592,0.135036422922802
"53","Alabama","linear_increase_sd","Past",2020-03-24,"cumulative_infections",3966,3966,4330,4857,4949,5388,5488,5488,NA,0.841807050396592,0.135036422922802
"54","Alabama","linear_increase_sd","Past",2020-03-24,"deaths",1,1,1,1,1,1,1,1,15,0.841807050396592,0.135036422922802
"55","Alabama","linear_increase_sd","Past",2020-03-25,"cases",60,60,70,76,77,83,89,89,359,0.786499497960063,0.119202922022118
"56","Alabama","linear_increase_sd","Past",2020-03-25,"cumulative_infections",4539,4539,4977,5559,5637,6157,6272,6272,NA,0.786499497960063,0.119202922022118
"57","Alabama","linear_increase_sd","Past",2020-03-25,"deaths",1,1,1,1,1,1,1,1,16,0.786499497960063,0.119202922022118
"58","Alabama","linear_increase_sd","Past",2020-03-26,"cases",75,75,84,91,90,100,103,103,450,0.876426911566837,0.105000585020265
"59","Alabama","linear_increase_sd","Past",2020-03-26,"cumulative_infections",5107,5107,5645,6249,6305,6916,7054,7054,NA,0.876426911566837,0.105000585020265
"60","Alabama","linear_increase_sd","Past",2020-03-26,"deaths",1,1,1,1,1,1,1,1,17,0.876426911566837,0.105000585020265
"61","Alabama","linear_increase_sd","Past",2020-03-27,"cases",83,83,95,102,102,112,116,116,551,0.829031577587367,0.105000585020265
"62","Alabama","linear_increase_sd","Past",2020-03-27,"cumulative_infections",5761,5761,6397,7050,7080,7796,7951,7951,NA,0.829031577587367,0.105000585020265
"63","Alabama","linear_increase_sd","Past",2020-03-27,"deaths",1,1,1,1,1,1,1,1,18,0.829031577587367,0.105000585020265
"64","Alabama","linear_increase_sd","Past",2020-03-28,"cases",94,94,107,117,117,129,131,131,668,0.915724952261021,0.098474942354424
"65","Alabama","linear_increase_sd","Past",2020-03-28,"cumulative_infections",6404,6404,7164,7835,7873,8670,8834,8834,NA,0.915724952261021,0.098474942354424
"66","Alabama","linear_increase_sd","Past",2020-03-28,"deaths",1,1,1,2,1,2,2,2,19,0.915724952261021,0.098474942354424
"67","Alabama","linear_increase_sd","Past",2020-03-29,"cases",102,102,113,129,130,139,143,143,796,0.811244646767994,0.098474942354424
"68","Alabama","linear_increase_sd","Past",2020-03-29,"cumulative_infections",7137,7137,8039,8723,8729,9782,9833,9833,NA,0.811244646767994,0.098474942354424
"69","Alabama","linear_increase_sd","Past",2020-03-29,"deaths",1,1,1,2,2,2,2,2,20,0.811244646767994,0.098474942354424
"70","Alabama","linear_increase_sd","Past",2020-03-30,"cases",112,112,128,140,140,159,160,160,936,0.77849784907084,0.0864996922056071
"71","Alabama","linear_increase_sd","Past",2020-03-30,"cumulative_infections",7793,7793,8804,9521,9499,10727,10793,10793,NA,0.77849784907084,0.0864996922056071
"72","Alabama","linear_increase_sd","Past",2020-03-30,"deaths",2,2,2,2,2,2,2,2,22,0.77849784907084,0.0864996922056071
"73","Alabama","linear_increase_sd","Past",2020-03-31,"cases",129,129,137,151,149,171,173,173,1087,0.836671181371397,0.0758581800212436
"74","Alabama","linear_increase_sd","Past",2020-03-31,"cumulative_infections",8431,8431,9542,10295,10244,11600,11778,11778,NA,0.836671181371397,0.0758581800212436
"75","Alabama","linear_increase_sd","Past",2020-03-31,"deaths",2,2,2,3,2,2,3,3,24,0.836671181371397,0.0758581800212436
"76","Alabama","linear_increase_sd","Past",2020-04-01,"cases",131,131,148,162,160,187,197,197,1248,0.814917888976884,0.0664306227932143
"77","Alabama","linear_increase_sd","Past",2020-04-01,"cumulative_infections",9115,9115,10275,11133,11050,12547,12851,12851,NA,0.814917888976884,0.0664306227932143
"78","Alabama","linear_increase_sd","Past",2020-04-01,"deaths",2,2,2,3,3,3,3,3,27,0.814917888976884,0.0664306227932143
"79","Alabama","linear_increase_sd","Past",2020-04-02,"cases",149,149,154,175,171,201,207,207,1423,0.885643186688325,0.0664306227932143
"80","Alabama","linear_increase_sd","Past",2020-04-02,"cumulative_infections",9778,9778,10988,11945,11842,13468,13890,13890,NA,0.885643186688325,0.0664306227932143
"81","Alabama","linear_increase_sd","Past",2020-04-02,"deaths",3,3,3,3,3,3,3,3,30,0.885643186688325,0.0664306227932143
"82","Alabama","linear_increase_sd","Past",2020-04-03,"cases",142,142,162,182,178,208,213,213,1604,0.792065275598457,0.0664306227932143
"83","Alabama","linear_increase_sd","Past",2020-04-03,"cumulative_infections",10489,10489,11761,12827,12717,14459,15008,15008,NA,0.792065275598457,0.0664306227932143
"84","Alabama","linear_increase_sd","Past",2020-04-03,"deaths",3,3,3,4,3,4,4,4,34,0.792065275598457,0.0664306227932143
"85","Alabama","linear_increase_sd","Past",2020-04-04,"cases",149,149,167,189,189,212,225,225,1792,0.821098411772393,0.0664306227932143
"86","Alabama","linear_increase_sd","Past",2020-04-04,"cumulative_infections",11113,11113,12448,13607,13484,15337,15998,15998,NA,0.821098411772393,0.0664306227932143
"87","Alabama","linear_increase_sd","Past",2020-04-04,"deaths",3,3,3,4,4,5,5,5,38,0.821098411772393,0.0664306227932143
"88","Alabama","linear_increase_sd","Past",2020-04-05,"cases",153,153,175,193,184,226,244,244,1985,0.782539225406485,0.0621356330864297
"89","Alabama","linear_increase_sd","Past",2020-04-05,"cumulative_infections",11753,11753,13156,14410,14282,16248,17004,17004,NA,0.782539225406485,0.0621356330864297
"90","Alabama","linear_increase_sd","Past",2020-04-05,"deaths",3,3,4,5,4,5,5,5,42,0.782539225406485,0.0621356330864297
"91","Alabama","linear_increase_sd","Past",2020-04-06,"cases",170,170,171,197,194,226,246,246,2181,0.840152944673421,0.0621356330864297
"92","Alabama","linear_increase_sd","Past",2020-04-06,"cumulative_infections",12350,12350,13830,15166,15034,17110,17927,17927,NA,0.840152944673421,0.0621356330864297
"93","Alabama","linear_increase_sd","Past",2020-04-06,"deaths",4,4,4,5,5,5,5,5,47,0.840152944673421,0.0621356330864297
"94","Alabama","linear_increase_sd","Past",2020-04-07,"cases",174,174,180,203,200,223,239,239,2384,0.849558033735774,0.0621356330864297
"95","Alabama","linear_increase_sd","Past",2020-04-07,"cumulative_infections",12986,12986,14545,15967,15827,18016,18897,18897,NA,0.849558033735774,0.0621356330864297
"96","Alabama","linear_increase_sd","Past",2020-04-07,"deaths",5,5,5,6,5,6,7,7,52,0.849558033735774,0.0621356330864297
"97","Alabama","linear_increase_sd","Past",2020-04-08,"cases",163,163,173,202,195,222,266,266,2586,0.777675394997798,0.0621356330864297
"98","Alabama","linear_increase_sd","Past",2020-04-08,"cumulative_infections",13615,13615,15266,16765,16628,18922,19853,19853,NA,0.777675394997798,0.0621356330864297
"99","Alabama","linear_increase_sd","Past",2020-04-08,"deaths",5,5,5,7,6,7,7,7,58,0.777675394997798,0.0621356330864297
"100","Alabama","linear_increase_sd","Past",2020-04-09,"cases",163,163,175,206,203,235,261,261,2791,0.844198169081979,0.0581010486516843
"101","Alabama","linear_increase_sd","Past",2020-04-09,"cumulative_infections",14178,14178,15922,17489,17374,19739,20708,20708,NA,0.844198169081979,0.0581010486516843
"102","Alabama","linear_increase_sd","Past",2020-04-09,"deaths",6,6,6,7,6,7,7,7,65,0.844198169081979,0.0581010486516843
"103","Alabama","linear_increase_sd","Past",2020-04-10,"cases",157,157,179,203,204,224,251,251,2993,0.79817942840884,0.0581010486516843
"104","Alabama","linear_increase_sd","Past",2020-04-10,"cumulative_infections",14782,14782,16628,18262,18178,20614,21610,21610,NA,0.79817942840884,0.0581010486516843
"105","Alabama","linear_increase_sd","Past",2020-04-10,"deaths",6,6,6,8,7,8,9,9,72,0.79817942840884,0.0581010486516843
"106","Alabama","linear_increase_sd","Past",2020-04-11,"cases",167,167,176,207,210,225,257,257,3200,0.877404277442103,0.0581010486516843
"107","Alabama","linear_increase_sd","Past",2020-04-11,"cumulative_infections",15343,15343,17295,18986,18937,21437,22454,22454,NA,0.877404277442103,0.0581010486516843
"108","Alabama","linear_increase_sd","Past",2020-04-11,"deaths",6,6,7,8,8,8,8,8,79,0.877404277442103,0.0581010486516843
"109","Alabama","linear_increase_sd","Past",2020-04-12,"cases",169,169,183,210,211,239,266,266,3410,0.858904782898882,0.0581010486516843
"110","Alabama","linear_increase_sd","Past",2020-04-12,"cumulative_infections",15949,15949,17978,19771,19761,22310,23361,23361,NA,0.858904782898882,0.0581010486516843
"111","Alabama","linear_increase_sd","Past",2020-04-12,"deaths",7,7,7,8,8,9,10,10,87,0.858904782898882,0.0581010486516843
"112","Alabama","linear_increase_sd","Past",2020-04-13,"cases",150,150,179,204,204,239,247,247,3613,0.799169803132923,0.0581010486516843
"113","Alabama","linear_increase_sd","Past",2020-04-13,"cumulative_infections",16542,16542,18631,20537,20564,23165,24242,24242,NA,0.799169803132923,0.0581010486516843
"114","Alabama","linear_increase_sd","Past",2020-04-13,"deaths",6,6,7,9,8,9,11,11,96,0.799169803132923,0.0581010486516843
"115","Alabama","linear_increase_sd","Past",2020-04-14,"cases",162,162,179,207,209,240,247,247,3820,0.853873684057673,0.0621356330864297
"116","Alabama","linear_increase_sd","Past",2020-04-14,"cumulative_infections",17086,17086,19232,21244,21308,23945,25054,25054,NA,0.853873684057673,0.0621356330864297
"117","Alabama","linear_increase_sd","Past",2020-04-14,"deaths",7,7,7,9,9,10,11,11,104,0.853873684057673,0.0621356330864297
"118","Alabama","linear_increase_sd","Past",2020-04-15,"cases",157,157,167,206,211,238,243,243,4025,0.889042174578099,0.0621356330864297
"119","Alabama","linear_increase_sd","Past",2020-04-15,"cumulative_infections",17667,17667,19879,22001,22102,24782,25919,25919,NA,0.889042174578099,0.0621356330864297
"120","Alabama","linear_increase_sd","Past",2020-04-15,"deaths",7,7,8,9,9,10,11,11,113,0.889042174578099,0.0621356330864297
"121","Alabama","linear_increase_sd","Past",2020-04-16,"cases",159,159,174,206,209,233,236,236,4230,0.844815520249121,0.0621356330864297
"122","Alabama","linear_increase_sd","Past",2020-04-16,"cumulative_infections",18279,18279,20554,22787,22928,25652,26824,26824,NA,0.844815520249121,0.0621356330864297
"123","Alabama","linear_increase_sd","Past",2020-04-16,"deaths",8,8,8,10,9,11,11,11,122,0.844815520249121,0.0621356330864297
"124","Alabama","linear_increase_sd","Past",2020-04-17,"cases",158,158,175,204,208,231,239,239,4433,0.788392556321097,0.0621356330864297
"125","Alabama","linear_increase_sd","Past",2020-04-17,"cumulative_infections",18865,18865,21203,23539,23724,26482,27681,27681,NA,0.788392556321097,0.0621356330864297
"126","Alabama","linear_increase_sd","Past",2020-04-17,"deaths",8,8,8,10,9,11,11,11,132,0.788392556321097,0.0621356330864297
"127","Alabama","linear_increase_sd","Past",2020-04-18,"cases",148,148,180,206,211,227,235,235,4639,0.846766792891757,0.0621356330864297
"128","Alabama","linear_increase_sd","Past",2020-04-18,"cumulative_infections",19417,19417,21816,24244,24462,27251,28490,28490,NA,0.846766792891757,0.0621356330864297
"129","Alabama","linear_increase_sd","Past",2020-04-18,"deaths",8,8,9,10,10,10,12,12,141,0.846766792891757,0.0621356330864297
"130","Alabama","linear_increase_sd","Past",2020-04-19,"cases",165,165,178,211,213,241,241,241,4849,0.817277267931715,0.0621356330864297
"131","Alabama","linear_increase_sd","Past",2020-04-19,"cumulative_infections",20014,20014,22485,25005,25257,28084,29370,29370,NA,0.817277267931715,0.0621356330864297
"132","Alabama","linear_increase_sd","Past",2020-04-19,"deaths",8,8,8,10,10,11,11,11,151,0.817277267931715,0.0621356330864297
"133","Alabama","linear_increase_sd","Past",2020-04-20,"cases",167,167,187,210,217,228,237,237,5059,0.815046473148708,0.0621356330864297
"134","Alabama","linear_increase_sd","Past",2020-04-20,"cumulative_infections",20598,20598,23140,25742,26011,28885,30228,30228,NA,0.815046473148708,0.0621356330864297
"135","Alabama","linear_increase_sd","Past",2020-04-20,"deaths",8,8,8,10,10,11,13,13,161,0.815046473148708,0.0621356330864297
"136","Alabama","linear_increase_sd","Past",2020-04-21,"cases",158,158,184,212,215,235,248,248,5270,0.834763405835172,0.0621356330864297
"137","Alabama","linear_increase_sd","Past",2020-04-21,"cumulative_infections",21190,21190,23806,26481,26761,29685,31100,31100,NA,0.834763405835172,0.0621356330864297
"138","Alabama","linear_increase_sd","Past",2020-04-21,"deaths",8,8,9,10,9,11,12,12,170,0.834763405835172,0.0621356330864297
"139","Alabama","linear_increase_sd","Past",2020-04-22,"cases",162,162,184,217,221,243,255,255,5487,0.840689788901309,0.0621356330864297
"140","Alabama","linear_increase_sd","Past",2020-04-22,"cumulative_infections",21800,21800,24492,27247,27533,30508,32005,32005,NA,0.840689788901309,0.0621356330864297
"141","Alabama","linear_increase_sd","Past",2020-04-22,"deaths",8,8,8,10,10,11,12,12,180,0.840689788901309,0.0621356330864297
"142","Alabama","linear_increase_sd","Past",2020-04-23,"cases",160,160,180,211,214,240,253,253,5698,0.827385562664434,0.0621356330864297
"143","Alabama","linear_increase_sd","Past",2020-04-23,"cumulative_infections",22422,22422,25195,28024,28314,31343,32923,32923,NA,0.827385562664434,0.0621356330864297
"144","Alabama","linear_increase_sd","Past",2020-04-23,"deaths",8,8,9,10,10,11,13,13,190,0.827385562664434,0.0621356330864297
"145","Alabama","linear_increase_sd","Past",2020-04-24,"cases",161,161,187,215,220,238,240,240,5913,0.822952187118918,0.0621356330864297
"146","Alabama","linear_increase_sd","Past",2020-04-24,"cumulative_infections",23043,23043,25898,28792,29081,32171,33833,33833,NA,0.822952187118918,0.0621356330864297
"147","Alabama","linear_increase_sd","Past",2020-04-24,"deaths",8,8,9,10,10,11,12,12,200,0.822952187118918,0.0621356330864297
"148","Alabama","linear_increase_sd","Past",2020-04-25,"cases",168,168,193,216,216,245,255,255,6129,0.867628614491557,0.0621356330864297
"149","Alabama","linear_increase_sd","Past",2020-04-25,"cumulative_infections",23664,23664,26604,29565,29836,32999,34753,34753,NA,0.867628614491557,0.0621356330864297
"150","Alabama","linear_increase_sd","Past",2020-04-25,"deaths",8,8,9,11,11,11,12,12,211,0.867628614491557,0.0621356330864297
"151","Alabama","linear_increase_sd","Past",2020-04-26,"cases",168,168,197,216,218,237,255,255,6344,0.86493171408194,0.0621356330864297
"152","Alabama","linear_increase_sd","Past",2020-04-26,"cumulative_infections",24323,24323,27357,30384,30645,33871,35731,35731,NA,0.86493171408194,0.0621356330864297
"153","Alabama","linear_increase_sd","Past",2020-04-26,"deaths",8,8,9,10,10,11,12,12,221,0.86493171408194,0.0621356330864297
"154","Alabama","linear_increase_sd","Past",2020-04-27,"cases",171,171,193,220,219,236,277,277,6563,0.849689020966365,0.0621356330864297
"155","Alabama","linear_increase_sd","Past",2020-04-27,"cumulative_infections",24994,24994,28117,31204,31435,34747,36715,36715,NA,0.849689020966365,0.0621356330864297
"156","Alabama","linear_increase_sd","Past",2020-04-27,"deaths",8,8,8,11,11,12,12,12,231,0.849689020966365,0.0621356330864297
"157","Alabama","linear_increase_sd","Past",2020-04-28,"cases",170,170,196,222,217,254,274,274,6785,0.841368904308836,0.0664306227932143
"158","Alabama","linear_increase_sd","Past",2020-04-28,"cumulative_infections",25655,25655,28871,32017,32219,35626,37682,37682,NA,0.841368904308836,0.0664306227932143
"159","Alabama","linear_increase_sd","Past",2020-04-28,"deaths",8,8,9,11,10,12,12,12,241,0.841368904308836,0.0664306227932143
"160","Alabama","linear_increase_sd","Past",2020-04-29,"cases",180,180,192,227,228,252,280,280,7012,0.78193804752329,0.0664306227932143
"161","Alabama","linear_increase_sd","Past",2020-04-29,"cumulative_infections",26315,26315,29622,32831,33000,36488,38653,38653,NA,0.78193804752329,0.0664306227932143
"162","Alabama","linear_increase_sd","Past",2020-04-29,"deaths",7,7,8,11,11,12,12,12,251,0.78193804752329,0.0664306227932143
"163","Alabama","linear_increase_sd","Past",2020-04-30,"cases",191,191,195,231,229,251,278,278,7242,0.841473455592938,0.0664306227932143
"164","Alabama","linear_increase_sd","Past",2020-04-30,"cumulative_infections",26934,26934,30330,33594,33734,37321,39561,39561,NA,0.841473455592938,0.0664306227932143
"165","Alabama","linear_increase_sd","Past",2020-04-30,"deaths",8,8,8,10,10,11,11,11,261,0.841473455592938,0.0664306227932143
"166","Alabama","linear_increase_sd","Past",2020-05-01,"cases",191,191,206,235,240,268,281,281,7477,0.877389202974269,0.0664306227932143
"167","Alabama","linear_increase_sd","Past",2020-05-01,"cumulative_infections",27600,27600,31094,34423,34530,38218,40541,40541,NA,0.877389202974269,0.0664306227932143
"168","Alabama","linear_increase_sd","Past",2020-05-01,"deaths",7,7,8,11,11,12,12,12,272,0.877389202974269,0.0664306227932143
"169","Alabama","linear_increase_sd","Past",2020-05-02,"cases",200,200,217,239,239,263,276,276,7715,0.822859688434949,0.0664306227932143
"170","Alabama","linear_increase_sd","Past",2020-05-02,"cumulative_infections",28306,28306,31902,35299,35367,39179,41567,41567,NA,0.822859688434949,0.0664306227932143
"171","Alabama","linear_increase_sd","Past",2020-05-02,"deaths",8,8,9,11,11,12,12,12,282,0.822859688434949,0.0664306227932143
"172","Alabama","linear_increase_sd","Past",2020-05-03,"cases",209,209,209,239,241,265,280,280,7954,0.840230412114998,0.0664306227932143
"173","Alabama","linear_increase_sd","Past",2020-05-03,"cumulative_infections",28973,28973,32655,36127,36162,40087,42530,42530,NA,0.840230412114998,0.0664306227932143
"174","Alabama","linear_increase_sd","Past",2020-05-03,"deaths",9,9,9,11,10,12,14,14,292,0.840230412114998,0.0664306227932143
"175","Alabama","linear_increase_sd","Past",2020-05-04,"cases",192,192,214,242,239,269,286,286,8195,0.873991341539646,0.0664306227932143
"176","Alabama","linear_increase_sd","Past",2020-05-04,"cumulative_infections",29653,29653,33425,36977,36974,41026,43515,43515,NA,0.873991341539646,0.0664306227932143
"177","Alabama","linear_increase_sd","Past",2020-05-04,"deaths",9,9,9,11,10,12,12,12,303,0.873991341539646,0.0664306227932143
"178","Alabama","linear_increase_sd","Past",2020-05-05,"cases",191,191,213,244,240,280,281,281,8438,0.869757626334938,0.0664306227932143
"179","Alabama","linear_increase_sd","Past",2020-05-05,"cumulative_infections",30366,30366,34232,37868,37827,42009,44541,44541,NA,0.869757626334938,0.0664306227932143
"180","Alabama","linear_increase_sd","Past",2020-05-05,"deaths",9,9,9,11,11,12,13,13,313,0.869757626334938,0.0664306227932143
"181","Alabama","linear_increase_sd","Past",2020-05-06,"cases",191,191,221,248,246,284,287,287,8686,0.840441228071179,0.0664306227932143
"182","Alabama","linear_increase_sd","Past",2020-05-06,"cumulative_infections",31078,31078,35041,38769,38691,43010,45566,45566,NA,0.840441228071179,0.0664306227932143
"183","Alabama","linear_increase_sd","Past",2020-05-06,"deaths",9,9,9,11,10,13,13,13,324,0.840441228071179,0.0664306227932143
"184","Alabama","linear_increase_sd","Past",2020-05-07,"cases",200,200,221,251,252,277,291,291,8937,0.867395663648172,0.0664306227932143
"185","Alabama","linear_increase_sd","Past",2020-05-07,"cumulative_infections",31774,31774,35826,39656,39598,43998,46572,46572,NA,0.867395663648172,0.0664306227932143
"186","Alabama","linear_increase_sd","Past",2020-05-07,"deaths",8,8,9,12,11,13,16,16,335,0.867395663648172,0.0664306227932143
"187","Alabama","linear_increase_sd","Past",2020-05-08,"cases",207,207,225,257,257,301,304,304,9193,0.864803345482515,0.0664306227932143
"188","Alabama","linear_increase_sd","Past",2020-05-08,"cumulative_infections",32493,32493,36642,40584,40546,45061,47611,47611,NA,0.864803345482515,0.0664306227932143
"189","Alabama","linear_increase_sd","Past",2020-05-08,"deaths",9,9,9,11,11,12,13,13,346,0.864803345482515,0.0664306227932143
"190","Alabama","linear_increase_sd","Past",2020-05-09,"cases",223,223,237,263,260,290,310,310,9455,0.838986974177632,0.0664306227932143
"191","Alabama","linear_increase_sd","Past",2020-05-09,"cumulative_infections",33224,33224,37461,41524,41496,46127,48667,48667,NA,0.838986974177632,0.0664306227932143
"192","Alabama","linear_increase_sd","Past",2020-05-09,"deaths",9,9,10,11,11,12,13,13,357,0.838986974177632,0.0664306227932143
"193","Alabama","linear_increase_sd","Past",2020-05-10,"cases",205,205,232,268,264,310,315,315,9723,0.849703593461038,0.0664306227932143
"194","Alabama","linear_increase_sd","Past",2020-05-10,"cumulative_infections",33941,33941,38258,42454,42444,47178,49702,49702,NA,0.849703593461038,0.0664306227932143
"195","Alabama","linear_increase_sd","Past",2020-05-10,"deaths",8,8,10,12,11,13,15,15,368,0.849703593461038,0.0664306227932143
"196","Alabama","linear_increase_sd","Past",2020-05-11,"cases",213,213,246,273,273,304,312,312,9995,0.853143625215049,0.0664306227932143
